x,y,z,count
1425.8291666666669,-111.77083333333333,863.4583333333334,18
2674.5636363636368,392.2155844155845,1312.9116883116887,14
-241.46386054421765,-782.2436224489795,1460.3830782312923,28
-1192.2916666666667,-543.7083333333334,1023.75,12
-444.2207792207792,-490.09090909090907,1287.5324675324675,14
346.92857142857144,295.2857142857143,597.0,7
475.8333333333333,-2399.5,1072.5416666666665,10
2853.892857142857,-853.1071428571429,850.1071428571429,8
532.4642857142857,-1027.7142857142856,1668.732142857143,14
-92.5625,1072.9166666666667,884.6666666666666,12
-1386.4852071005919,-1484.9408284023668,1895.2189349112427,13
-408.5,-3374.5,1106.5,6
439.87824074074075,-1596.0967592592594,1288.100462962963,18
-823.9380952380951,-2143.5904761904762,911.742857142857,14
-540.715976331361,-60.94082840236687,1546.7810650887575,13
64.975,-644.525,1149.9916666666666,15
926.6969696969696,-600.9999999999999,1396.6969696969697,11
2141.5166666666664,-2265.883333333333,1493.533333333333,10
1971.5857142857144,-972.2785714285712,525.6785714285714,14
159.00000000000003,-1457.1818181818182,1561.1818181818182,11
-1704.4505494505493,-1078.0549450549452,1289.7472527472528,13
-2124.3675213675215,-2033.7948717948716,714.2136752136752,13
983.901098901099,-2437.6190476190477,936.6263736263736,13
-1979.111111111111,-1881.8888888888887,2556.4444444444443,3
295.6714285714285,-1491.3428571428572,843.9714285714286,10
182.3,-2153.7,1622.0,10
-2061.1195652173915,-1685.0434782608695,538.804347826087,23
-507.6000000000001,1426.2,-133.8,6
-338.43333333333334,-2714.741666666667,439.025,8
218.05,-449.95,1960.35,10
1274.0,-2532.8571428571427,574.0,7
-1412.6666666666665,-380.875,1972.1979166666665,8
2404.6666666666665,-286.6190476190476,912.0,7
1497.3888888888887,-1628.6388888888887,580.9722222222222,6
-1738.5111111111112,270.0,1788.0222222222224,9
-2712.342857142857,-285.7714285714286,436.0,7
-885.4000000000001,-184.20000000000002,3025.4,6
460.1587301587301,596.4761904761905,1240.1269841269839,14
81.27777777777777,-2255.777777777778,2026.2777777777778,4
1231.4545454545455,-1696.1818181818182,1961.3636363636363,11
817.4375,123.1875,822.75,14
-174.33333333333334,501.8333333333333,-284.1666666666667,6
3482.285714285714,-1473.142857142857,1517.7142857142858,7
1862.7132867132868,-1242.8881118881118,1712.0559440559443,11
1179.4523809523812,-1553.5,469.8333333333333,7
802.625,-292.185,1142.645,10
2176.3833333333337,-647.3666666666667,1940.1333333333332,6
-865.6122448979592,-2087.979591836735,1271.2448979591838,14
314.3484848484848,-1221.5,2017.242424242424,11
-97.64444444444445,-2140.4444444444443,843.3777777777779,9
643.6730769230769,-1022.7692307692307,1315.9423076923076,13
1421.7380952380952,-225.7278911564626,1735.561224489796,14
-1540.7256198347109,-893.4347107438017,1872.6578512396698,11
-539.1904761904761,84.16666666666666,928.0,14
1582.909090909091,-556.0,1870.9090909090912,10
-1317.75,-202.74999999999997,1326.375,7
3256.0,-690.0,2122.5,3
-503.625,-2491.0,956.5,10
1271.621212121212,-771.3939393939393,1997.6641414141413,22
-929.6666666666666,-572.6666666666666,2088.6666666666665,2
-1037.3386243386242,-1100.4603174603171,474.9894179894179,9
-233.36363636363637,-2371.090909090909,1479.5757575757575,11
366.4895833333333,3.2187499999999982,916.1041666666666,16
2195.410714285714,-1314.5892857142858,1919.5,7
1743.0,-2166.8333333333335,2436.1666666666665,6
-2840.5,-2267.25,1176.3333333333333,4
-568.5277777777778,-851.7916666666666,662.3611111111111,9
-686.6454545454545,-1114.1454545454544,1859.6727272727271,10
2304.487179487179,1076.3846153846155,1146.4358974358975,13
653.7777777777778,-574.5925925925926,2713.1111111111113,9
11.083333333333336,-1850.6666666666665,1268.25,8
3311.4999999999995,-783.4791666666666,729.375,6
-314.7857142857143,-355.7142857142857,845.9285714285713,7
-3415.285714285714,-4597.142857142857,744.8571428571428,6
-708.5,-268.0,1718.0,6
833.25,-2071.5,954.5,4
420.4666666666667,-784.1333333333333,721.0666666666666,6
1564.5,-975.0,152.5,2
823.5,130.375,1504.4027777777778,9
3106.333333333333,-90.66666666666666,1296.6666666666665,4
59.734693877551024,-159.97959183673467,549.3265306122448,7
-291.0190476190476,-266.0,1766.3238095238096,7
1862.75,-719.0,1761.75,6
414.3807692307692,-52.81153846153846,1331.5346153846153,13
-567.2285714285714,-2020.047619047619,537.7904761904762,12
-1664.0,1089.9,734.1,4
-527.5714285714286,-1806.0,1293.0,7
1571.6666666666667,-1355.4444444444443,1355.6666666666667,6
300.2933333333333,-850.6844444444445,1417.5200000000002,15
467.5,-1384.25,562.0,2
303.58181818181816,635.321212121212,911.2545454545453,11
-94.65147198480533,-1075.079772079772,1334.2744539411206,27
-1490.875,-1848.3333333333333,749.0,8
2315.318181818182,-1219.6363636363637,1424.7272727272727,11
-201.87551020408162,452.8561224489796,1091.2479591836734,14
358.8,637.0,459.40000000000003,9
-1950.3749999999998,-1341.3749999999998,3067.375,6
462.58333333333326,-2040.333333333333,1133.8333333333333,11
-979.1666666666666,-928.3333333333334,1286.25,12
-652.6,349.8,490.0,7
2119.5,-912.0,880.5,5
574.0625,341.1875,1437.0,4
1032.2307692307693,-431.88461538461536,1629.8333333333333,13
673.0,-607.75,849.5,6
-1769.84375,-330.290625,573.046875,16
644.8,812.8,1020.6,11
-128.36904761904762,-565.4642857142857,2727.0833333333335,6
2298.75,-449.1928571428572,721.0857142857142,14
2723.5,1106.0,1087.0,3
-3090.4,-982.0,787.4000000000001,4
-402.6,-1256.2,533.4,4
-2299.0,-1358.4,476.40000000000003,4
-61.78947368421052,-407.36842105263156,1101.7894736842104,13
1629.3333333333333,228.33333333333334,1880.2222222222222,9
-2077.5833333333335,-1203.2500000000002,1797.5833333333333,8
471.0,-1912.6,1840.2,5
406.77777777777777,-127.88888888888889,3511.555555555555,4
-1347.5700000000002,-1052.9199999999998,1652.1299999999999,15
-111.14285714285714,-2063.5,60.5,7
1013.2857142857142,1126.4285714285713,771.5714285714286,6
-939.25,-3211.75,1702.25,3
-684.0,-696.6666666666666,126.33333333333333,2
4207.0,-1309.0,870.0,4
-815.5,-736.6428571428572,1043.7380952380952,6
3036.0800000000004,163.96,815.76,5
-355.5375,-1606.9125,966.5875,10
872.6,-2327.6,2138.0,6
-1399.0,-1847.0,1217.0,3
1745.2,-385.40000000000003,2626.8,5
-1890.9230769230774,-704.8461538461539,1761.5384615384617,10
-843.0,-2624.0,123.5,3
3518.75,-1151.0,1040.5,5
2389.2628205128203,-793.5865384615385,685.051282051282,13
-2381.0,901.25,-264.25,4
2706.0,-513.0,2065.0,2
-1275.0,-1890.3333333333333,112.66666666666666,5
-193.33333333333331,-1049.0,926.3333333333333,5
-2897.222222222222,-787.8888888888888,2664.8888888888887,11
-3657.8571428571427,-1056.857142857143,502.0,9
-2367.333333333333,175.33333333333331,2199.0,7
410.0,-1006.0,440.0,2
347.5,-2591.5,79.5,4
-2351.583333333333,-48.583333333333336,586.3416666666667,12
1436.375,-1708.125,1546.0,6
1461.0,786.4285714285713,1498.5714285714284,5
-3634.75,1361.125,451.625,8
3063.75,-1374.75,1324.0,3
-861.6666666666666,-3923.6666666666665,1636.6666666666665,2
1756.3333333333333,-2017.1666666666665,592.5,8
2503.0,-2776.75,1835.25,6
-1091.6000000000001,-1199.0,2022.8000000000002,4
2932.3125,-1838.6875,1349.0625,10
-353.5714285714286,601.4285714285714,1335.7142857142856,6
-1553.7,406.0,990.2,8
560.0,-2735.0,1310.0,3
1206.0,1685.0,2275.0,1
1427.3333333333333,868.3333333333333,2433.0,5
3727.847222222222,-1327.1180555555557,513.0972222222222,18
4363.0,-79.80000000000001,1190.2,5
-2933.333333333333,-2868.0,674.6666666666666,4
1136.3333333333333,-1167.0,961.6666666666666,1
-3250.2727272727266,-1095.9090909090905,1217.9090909090908,9
694.7142857142857,-155.14285714285714,1956.2857142857142,5
-340.40000000000003,97.0,408.0,3
-2970.0,-1859.8888888888887,560.3333333333334,6
-2197.2000000000003,-295.0,1753.2,5
-3018.111111111111,-1381.7777777777776,1652.4444444444446,10
-1527.142857142857,-2164.428571428571,1785.142857142857,11
3339.25,-66.5,2645.0,2
1359.4273504273506,-957.3504273504274,1320.4273504273503,15
426.0,862.75,37.75,3
-1535.6000000000001,1113.8,1153.4,4
-2288.0,-397.0,565.0,4
-338.0,-1881.3333333333333,2573.333333333333,3
2237.5,-820.5,1520.0,5
-1411.6000000000001,-2439.0,773.4000000000001,10
-76.71428571428571,-2542.285714285714,156.0,8
-2156.1666666666665,1171.6666666666665,2766.5,7
-2810.0,-425.0,1155.0,1
4602.0,-2158.0,-296.0,1
1588.0,524.4285714285714,1131.2857142857142,9
2413.0,-107.5,552.5,3
1475.0,1163.0,21.0,2
926.5999999999999,-945.3000000000001,570.9999999999999,9
-246.42857142857142,1231.4285714285713,1356.5714285714284,5
4712.0,942.3333333333333,1031.3333333333333,4
-1485.0,-574.5,1686.5,3
-842.1428571428571,467.71428571428567,1336.2857142857142,8
2338.6,-1278.5,563.0,9
-1785.0,-320.25,1794.75,6
-3302.0,-2866.6666666666665,1301.3333333333333,6
-396.0,31.333333333333332,2045.0,2
4117.5,-763.25,1223.25,2
-3587.5,-1435.75,427.0,5
3109.0,-2678.833333333333,2065.333333333333,4
-2283.0,-3113.5,1478.0,6
-4185.333333333333,354.3333333333333,2794.6666666666665,4
943.75,-3347.5,-114.25,6
524.0,-2243.833333333333,1657.8333333333333,9
136.66666666666666,-316.3333333333333,1370.5,12
399.0,-2105.75,571.25,8
-3669.8,109.4,1283.8000000000004,7
-589.0,-2229.0,188.0,1
-1558.3333333333333,-1118.0,2338.333333333333,3
1835.0,-1403.7000000000003,507.625,8
2789.2727272727275,-1052.0000000000002,1128.818181818182,13
836.0,-941.25,1049.9999999999998,6
2708.5,-230.75,271.75,5
-1535.2857142857142,66.14285714285714,1966.8571428571427,4
2541.6363636363635,-1473.8181818181818,1441.3636363636365,8
-3.45,-507.3,834.25,10
3228.8571428571427,-867.0,1821.1428571428573,5
3079.0,27.0,3009.0,1
2681.0,-2139.6,3052.4,5
2564.5714285714284,17.142857142857142,2843.714285714286,10
2418.8571428571427,2278.8571428571427,2895.714285714286,4
-1305.0,-631.5,-115.5,4
82.60000000000001,-1014.4,528.2,5
-1163.0,-3475.5,1143.5,5
1852.0,-719.0,1254.0,4
-1297.0,2760.0,648.0,1
-229.0,1949.5,2568.5,3
-659.6666666666666,-996.8888888888888,1095.5555555555554,7
-760.8000000000001,1236.8000000000002,693.2,4
1189.4,1204.2,1390.4,5
1288.6999999999998,-1348.5,2057.2000000000003,4
-362.0,-294.0,539.0,5
-1242.1818181818185,214.54545454545456,1994.4545454545455,8
1716.6000000000001,-220.20000000000002,1692.0,3
-2378.0,-690.6666666666666,613.3333333333333,4
2879.0,-2133.75,802.0,10
1023.0,-4926.5,643.5,4
-941.6,-1624.2,1270.2,5
-3318.0,-2264.0,186.0,2
185.5,-2296.5,378.25,4
1728.5,2615.0,1548.5,3
1428.0,-2477.285714285714,1959.5,8
-4681.333333333333,-906.3333333333333,1592.0,2
258.0,-82.0,2256.0,3
-986.875,-1724.5,4478.375,5
-1341.0,-3107.0,1821.0,2
3205.0,1527.0,1084.0,2
2012.5,436.0,3916.0,3
-114.0,2002.0,674.0,4
656.4285714285714,-1507.8571428571424,1849.7142857142856,6
-2256.0,940.6666666666666,684.6666666666666,5
-3333.0,959.5,1608.5,2
1021.5,-286.5,807.8333333333333,5
2636.2000000000003,-3290.6000000000004,1568.2,4
1678.0,340.0,-412.3333333333333,3
917.7142857142857,-3111.428571428571,1115.4285714285713,6
819.2857142857142,-1222.4285714285713,2331.142857142857,8
1971.0,658.75,2036.0,3
646.0,-1173.6000000000001,3884.0,3
2577.125,707.875,668.75,5
-1057.0,-18688.0,-497.5,1
-381.0,-1262.0,-27.0,4
2317.25,-4474.0,939.0,2
915.0,325.0,397.0,3
995.1428571428571,-1549.4285714285713,1216.142857142857,5
1904.6000000000001,-2663.2000000000003,2328.4,3
-2738.8333333333335,425.8333333333333,1840.5,6
484.6000000000001,1201.6000000000001,833.6,6
753.0,-731.25,-1428.0,2
1595.0,1675.2,962.4000000000001,6
349.6666666666667,-3651.0,3173.0,3
-614.3333333333333,335.3333333333333,1910.3333333333333,5
-3081.3333333333335,-2650.0,2022.0,3
-227.0,-2716.0,2957.5,3
2564.5,637.5,2278.0,5
2878.6000000000004,-1582.5,547.7,12
2289.0,3069.5,5547.5,2
-3693.727272727273,-561.6363636363636,482.45454545454555,13
-432.55555555555554,-1597.111111111111,1858.0,8
-1172.0,-214.4,1619.6000000000001,5
2964.0,-2172.5,1886.5,5
942.0,-2065.0,3139.5,3
-2770.0,-2550.0,3245.0,3
-1103.875,-1423.25,1560.2499999999998,10
-2925.5714285714284,-790.0,1568.5714285714284,9
-803.75,-5101.25,526.0,3
-655.5,-3079.5,3011.5,1
-152.83333333333331,729.0,295.33333333333337,12
-1569.5,-2520.0,1384.5,7
255.87499999999997,-3918.6249999999995,1819.375,4
674.6,1542.6000000000001,1253.8000000000002,3
942.1428571428571,1233.7142857142856,2388.8571428571427,4
1241.75,-5459.25,-2543.25,3
489.0,-2334.0,3077.0,2
1049.3333333333333,-3279.0,399.0,4
2998.5882352941176,-470.7647058823529,1607.1176470588234,12
3562.5555555555547,1648.0,609.2222222222222,6
179.77777777777777,-3144.555555555555,1402.4444444444443,9
2043.4000000000003,1095.0,-590.6,3
1922.6666666666665,599.3333333333333,1443.6666666666665,11
1921.0,-1781.0,1705.0,2
2872.0,-475.25,1114.0,6
1614.5,-2506.0,1342.75,9
251.4,898.0,1417.8000000000002,8
3082.25,-370.5,-291.0,4
-1797.5,-2507.75,2041.0,7
-1499.5,2862.25,1465.25,2
3603.75,-520.5,455.0,7
3552.111111111111,-3273.7777777777774,534.7777777777777,7
971.6,761.8000000000001,1707.2,4
821.0,-1846.0,-226.0,1
2984.125,408.125,1720.2499999999998,7
-2462.5882352941176,-1448.9411764705883,1992.8823529411764,16
-1027.0,-4724.0,3248.0,2
-3003.0,-1751.0,3160.0,1
-579.0,-3064.0,1966.0,4
2266.25,-2174.25,2070.5,4
857.2,-2383.8,1481.4,7
-3287.7142857142853,-1428.0,713.2857142857142,5
3570.1428571428564,-309.1428571428571,1564.7142857142856,5
-2509.777777777778,-777.8333333333331,1926.7777777777776,13
-1231.5,-1542.3000000000002,941.4,10
632.3333333333333,-2072.6666666666665,2475.0,3
1917.9166666666665,-163.25,812.6666666666666,16
3896.0,-1695.0,5833.0,1
-176.8,-2059.8,2990.6000000000004,5
-2046.142857142857,-2801.8571428571427,1717.0,4
292.0,90.0,2658.5,2
-3612.0,1508.0,2796.0,4
-959.75,827.5,966.9999999999999,7
2384.4444444444443,-1675.8888888888887,543.6666666666666,16
667.3333333333333,299.0,2074.6666666666665,3
386.16666666666663,3477.6666666666665,879.8333333333333,7
-3189.8333333333335,-2083.6666666666665,1633.3333333333333,6
-3445.0,-970.0,1903.0,6
1613.0,-3421.3333333333335,1053.6666666666665,3
2509.0,-346.0,1677.6666666666667,3
-821.4000000000001,-2136.4,1915.8000000000002,6
-5244.25,-397.5,1840.5,3
-1345.2,-2977.4,2265.0,1
1471.0,1023.8333333333333,461.0,4
7642.0,2526.0,-2722.0,1
1404.4545454545455,-3159.5454545454545,741.4545454545455,8
-3214.333333333333,-66.33333333333333,2597.6666666666665,2
5667.5,133.5,1200.0,3
-1123.7,445.90000000000003,1816.9,7
1245.625,398.125,1598.25,5
3449.0,-79.0,1936.5,3
4122.0,1499.0,2640.0,2
-1262.75,-1077.0,853.5,6
368.5,-484.5,1038.0,4
-631.0999999999999,-721.1,1623.8999999999999,8
2192.0,-4146.0,1813.0,2
-27.5,-1227.0,2692.5,1
786.3333333333333,-3045.6666666666665,1700.6666666666665,9
319.3333333333333,-1021.6666666666666,3626.3333333333335,3
-12701.0,-2730.0,846.0,2
3318.2000000000003,-2035.4,1270.8000000000002,8
2567.0,-1383.0,3027.0,5
1756.0,290.40000000000003,2295.4,7
-84.66666666666666,-212.66666666666666,2476.333333333333,2
-441.85714285714283,-1134.2857142857142,2644.5714285714284,8
-1809.642857142857,650.4285714285714,1482.0714285714284,8
-284.1428571428571,-3324.285714285714,294.2857142857143,4
1577.764705882353,-1976.2941176470588,2143.1176470588234,11
-1440.6363636363637,618.4545454545455,540.7272727272727,9
3994.0,1181.5,1100.0,2
511.4999999999999,-423.5,1675.25,10
2302.5,416.1249999999999,1939.5,5
-3301.4,-871.8,230.6,5
-2255.8999999999996,-2608.9,1175.0,8
1215.6249999999998,-1784.375,832.875,5
-3729.5,-894.5,3983.5,1
3398.5,894.5,627.0,3
-1199.5,-196.66666666666666,550.6666666666667,8
-2681.6000000000004,-2756.8000000000006,2053.6,3
-1181.3333333333333,334.66666666666663,696.0,8
2386.0,-1096.0,2228.0,1
-546.0,-3196.0,605.0,1
1586.5,162.0,1317.5,4
-4396.75,-2727.75,1130.0,3
-1790.6000000000001,-1704.0,910.2,9
-115.83333333333333,-1786.1666666666665,692.3333333333333,5
1043.3333333333333,439.8333333333333,1173.0,6
1612.5,-1562.75,2786.75,7
87.0,-2746.0,1086.0,3
-2590.5,-3288.5,1661.625,3
1166.0,-1362.5,1698.0,5
21017.874999999996,1315.0,1092.6875,14
-1255.7142857142856,122.14285714285714,1312.2857142857142,9
-764.3333333333333,917.6666666666666,1387.6666666666665,5
-287.0,-104.0,1120.0,4
-146.16666666666666,925.1666666666666,2154.333333333333,7
1800.8888888888887,1286.0,1974.0,4
-455.125,669.75,602.875,8
241.66666666666666,147.33333333333331,1718.3333333333333,2
1832.142857142857,-3389.285714285714,309.85714285714283,8
1054.6000000000001,-579.6,615.0,8
784.25,-1326.0833333333333,1531.3333333333333,8
-387.125,-2065.875,1554.125,7
-864.2222222222222,84.33333333333333,1355.5555555555554,6
-1366.5555555555554,-2181.0,2370.8888888888887,8
2370.0,-557.0,2435.0,3
-1573.0,-1855.3333333333333,-123.33333333333333,2
4204.2,-2141.4,2750.2000000000003,3
-225.25,-2124.0,2166.25,1
1368.6666666666667,-354.1111111111111,2280.8888888888887,3
921.4285714285712,-2166.8571428571427,619.5714285714286,6
-639.0,-1553.0,1060.5,8
-2604.75,1244.25,1066.75,6
-1665.0,-1232.6666666666665,489.3333333333333,3
161.14285714285714,-1196.4285714285713,993.7142857142857,8
974.5,561.75,846.5,8
2411.8888888888887,-2590.8888888888887,615.9999999999999,11
3393.5714285714284,953.2857142857141,1686.2857142857142,5
-895.2000000000002,-3475.6000000000004,1950.6000000000001,3
-439.0,-2808.6666666666665,843.0,3
-3051.25,-272.5,1935.75,4
-3357.0,50.5,214.0,3
4033.0,511.0,653.0,1
2425.6666666666665,-2113.333333333333,1604.6666666666667,6
13140.0,1598.8000000000002,783.0,5
-1492.0,1097.0,1894.3333333333333,6
-1819.75,-871.75,2345.75,4
-2964.6666666666665,-1800.3333333333333,1333.6666666666665,5
-405.6,-1224.5,1549.2,11
-1680.0,-3394.0,1581.0,2
2780.6666666666665,1311.0,805.0,1
-2399.0,-3474.5,2908.75,3
1130.0,-218.0,1134.0,2
2054.9999999999995,570.7142857142857,891.2857142857143,7
1513.75,-1186.9999999999998,1845.0,9
-341.0,998.0,1116.0,2
-1423.8000000000002,-2167.8,1347.8000000000002,4
-80.0,-1375.3333333333333,485.0,2
205.75,421.5,1996.75,5
2238.5,-1875.5,1901.6666666666665,2
2382.333333333333,-1598.3333333333333,2045.3333333333333,3
-2535.111111111111,559.8888888888889,1110.5555555555554,7
-22.22222222222222,592.2222222222222,1415.7777777777776,8
-134.33333333333331,-834.0,2119.0,6
-1997.0,-75.0,528.0,2
3834.0,-1590.0,597.75,4
64.85714285714286,-1560.142857142857,1138.142857142857,7
-1958.8333333333333,-267.3333333333333,2676.1666666666665,4
3032.25,-173.75,781.75,3
-217.60000000000002,-1330.4,1137.0,9
1256.0,-50.800000000000004,2355.4,3
1024.4,1123.2,440.20000000000005,4
-412.1111111111111,149.55555555555551,1381.3333333333333,8
-2208.1,-2169.0,1659.5,8
-179.875,-2538.125,961.125,5
-2464.833333333333,15508.5,2131.833333333333,2
-777.4666666666666,-378.26666666666665,1417.2666666666664,12
466.0,-270.0,768.7142857142857,9
-830.0,-1121.0,730.5,3
-2936.0,-1833.6666666666667,2101.333333333333,6
-2524.5,-1571.0,559.625,9
539.0,-3530.4,946.6,4
409.5,-482.5,1352.5,4
6615.833333333333,-1151.1666666666665,1473.5,5
-269.16666666666663,-743.5,917.5,11
-3634.5,-1799.5,854.5833333333333,11
-3017.5,-275.35714285714283,503.5,8
122.83333333333334,-2387.833333333333,670.1666666666667,5
2691.333333333333,-1468.8333333333333,2120.833333333333,5
2842.142857142857,-20.285714285714285,1018.2857142857142,4
-927.2,-1220.4,1407.4,4
146.5,-2422.6666666666665,1676.8333333333333,3
1131.3333333333333,232.66666666666666,965.0,8
-1127.8333333333335,-1481.8333333333333,2134.333333333333,6
-1168.0,-616.0,1905.3333333333333,7
